Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,holiday,Easter,YearMonth
2016-04-15,754.10399157636,7.0,10.625,8.0,61.0,0,0,0,2016-04
2016-04-16,966.1804231738564,6.0,12.75,15.0,53.0,0,0,0,2016-04
2016-04-17,994.8274276052088,4.0,9.875,19.0,21.0,0,0,0,2016-04
2016-04-18,720.5684928810988,7.0,9.625,16.0,21.0,0,0,0,2016-04
2016-04-19,744.3534599158016,5.0,9.5,23.0,21.0,0,0,0,2016-04
2016-04-20,700.6206535392957,2.0,10.5,17.0,,0,0,0,2016-04
2016-04-21,824.42387772679,2.0,11.625,16.0,,0,0,0,2016-04
2016-04-22,780.0147072313018,5.0,10.5,12.0,,0,0,0,2016-04
2016-04-23,960.2580463940046,3.0,8.875,17.0,21.0,0,0,0,2016-04
2016-04-24,1048.691728604632,4.0,5.75,10.0,21.0,0,0,0,2016-04
2016-04-25,808.6673024494378,8.0,4.625,10.0,61.0,0,0,0,2016-04
2016-04-26,723.3731766387942,7.0,2.5,7.0,75.0,0,0,0,2016-04
2016-04-27,745.0770275512722,7.0,4.875,8.0,61.0,0,0,0,2016-04
2016-04-28,791.3710182157495,6.0,7.5,16.0,61.0,0,0,0,2016-04
2016-04-29,902.4020301424683,6.0,9.75,13.0,61.0,0,0,0,2016-04
2016-04-30,1020.8364027311542,8.0,8.0,7.0,61.0,0,0,0,2016-04
2016-05-01,1320.4934979505729,0.0,10.75,9.0,,0,0,0,2016-05
2016-05-02,807.4687168772665,1.0,17.875,6.0,,0,0,0,2016-05
2016-05-03,792.3231103249514,6.0,11.375,15.0,61.0,0,0,0,2016-05
2016-05-04,930.8351231637771,1.0,12.375,10.0,,0,0,0,2016-05
2016-05-05,1131.0665101858597,0.0,15.125,13.0,,0,0,0,2016-05
2016-05-06,1246.4215277370777,0.0,19.0,14.0,,0,1,0,2016-05
2016-05-07,1278.087691792391,0.0,22.125,12.0,,0,0,0,2016-05
2016-05-08,1309.2392868160628,0.0,21.375,17.0,,0,0,0,2016-05
2016-05-09,897.5219487699242,0.0,19.875,12.0,,0,0,0,2016-05
2016-05-10,730.3926548029724,0.0,20.875,14.0,,0,0,0,2016-05
2016-05-11,843.2695466240598,0.0,20.625,15.0,,0,0,0,2016-05
2016-05-12,873.7278301283503,0.0,15.625,17.0,0.0,0,0,0,2016-05
2016-05-13,836.0749562606568,2.0,17.5,16.0,65.0,0,0,0,2016-05
2016-05-14,1301.947280361269,7.0,10.0,14.0,21.0,0,0,0,2016-05
2016-05-15,1240.3584138625533,6.0,9.75,12.0,61.0,0,0,0,2016-05
2016-05-16,1504.3521745251187,5.0,11.25,16.0,,0,0,0,2016-05
2016-05-17,1015.6118162708407,7.0,10.75,15.0,21.0,0,0,0,2016-05
2016-05-18,963.8599834757545,5.0,16.75,7.0,,0,0,0,2016-05
2016-05-19,857.9556079151582,2.0,19.5,10.0,0.0,0,0,0,2016-05
2016-05-20,995.1881687265911,8.0,14.75,11.0,61.0,0,0,0,2016-05
2016-05-21,1078.4252442996235,6.0,19.375,9.0,21.0,0,0,0,2016-05
2016-05-22,1013.57921441032,1.0,25.0,9.0,,0,0,0,2016-05
2016-05-23,863.1804464906785,7.0,15.5,8.0,21.0,0,0,0,2016-05
2016-05-24,924.562725300018,8.0,14.25,10.0,21.0,0,0,0,2016-05
2016-05-25,757.3124524526521,7.0,16.5,6.0,20.0,0,0,0,2016-05
2016-05-26,988.0537843692615,7.0,14.375,6.0,61.0,0,0,0,2016-05
2016-05-27,1061.5854126896102,4.0,15.875,9.0,61.0,0,0,0,2016-05
2016-05-28,1174.6205212331797,2.0,18.625,11.0,,0,0,0,2016-05
2016-05-29,1169.4429353876203,6.0,17.0,13.0,21.0,0,0,0,2016-05
2016-05-30,835.279174761295,4.0,20.25,17.0,0.0,0,0,0,2016-05
2016-05-31,813.0501472866019,1.0,20.625,13.0,0.0,0,0,0,2016-05
2016-06-01,819.6163654531925,4.0,21.75,16.0,0.0,0,0,0,2016-06
2016-06-02,736.0369030092272,1.0,21.5,13.0,,0,0,0,2016-06
2016-06-03,895.6744683831167,0.0,21.875,10.0,,0,0,0,2016-06
2016-06-04,1129.2924527913099,0.0,24.5,7.0,,0,0,0,2016-06
2016-06-05,1067.3895911130253,0.0,25.25,9.0,,0,0,0,2016-06
2016-06-06,850.6477507354834,1.0,22.875,15.0,,0,0,0,2016-06
2016-06-07,828.70835272332,1.0,25.375,8.0,,0,0,0,2016-06
2016-06-08,904.42245781615,4.0,18.875,13.0,,0,0,0,2016-06
2016-06-09,954.422152107695,1.0,19.5,16.0,,0,0,0,2016-06
2016-06-10,1003.9550699720872,3.0,18.125,13.0,,0,0,0,2016-06
2016-06-11,1134.8420799101114,0.0,17.375,12.0,,0,0,0,2016-06
2016-06-12,1137.3983753627977,7.0,13.875,7.0,61.0,0,0,0,2016-06
2016-06-13,893.7751209132375,7.0,15.25,11.0,63.0,0,0,0,2016-06
2016-06-14,833.4675873571825,7.0,16.5,8.0,61.0,0,0,0,2016-06
2016-06-15,777.9390151082964,6.0,18.25,8.0,95.0,0,0,0,2016-06
2016-06-16,848.1282645102008,6.0,18.25,7.0,63.0,0,0,0,2016-06
2016-06-17,886.3274527874723,6.0,18.125,10.0,21.0,0,0,0,2016-06
2016-06-18,1215.4568792865832,6.0,18.0,12.0,21.0,1,0,0,2016-06
2016-06-19,1200.8441587043458,7.0,16.0,14.0,,1,0,0,2016-06
2016-06-20,1071.0943608676127,4.0,20.875,10.0,61.0,1,0,0,2016-06
2016-06-21,987.6732341676238,4.0,19.875,9.0,,1,0,0,2016-06
2016-06-22,961.1135819669971,5.0,22.125,9.0,61.0,1,0,0,2016-06
2016-06-23,1074.4969118078031,5.0,27.875,8.0,,1,0,0,2016-06
2016-06-24,1053.850944639592,5.0,24.125,9.0,,1,0,0,2016-06
2016-06-25,1745.218341676614,7.0,18.25,14.0,95.0,1,0,0,2016-06
2016-06-26,1354.154603310315,5.0,19.25,11.0,0.0,1,0,0,2016-06
2016-06-27,1172.365882184468,7.0,19.375,10.0,61.0,0,0,0,2016-06
2016-06-28,1011.4302002977665,4.0,18.375,11.0,21.0,0,0,0,2016-06
2016-06-29,935.1312556822927,5.0,18.75,9.0,21.0,0,0,0,2016-06
2016-06-30,1108.2199048368966,7.0,18.25,9.0,61.0,0,0,0,2016-06
2016-07-01,918.6511498762104,8.0,19.25,7.0,63.0,0,0,0,2016-07
2016-07-02,1254.9675135353057,7.0,15.625,12.0,61.0,0,0,0,2016-07
2016-07-03,1230.847733903723,4.0,17.125,12.0,61.0,0,0,0,2016-07
2016-07-04,972.108885752277,6.0,17.25,10.0,61.0,0,0,0,2016-07
2016-07-05,975.3289548378325,7.0,17.125,10.0,95.0,0,0,0,2016-07
2016-07-06,1095.2281531027224,5.0,16.5,22.0,21.0,0,0,0,2016-07
2016-07-08,1017.6896698512468,6.0,19.125,8.0,63.0,0,0,0,2016-07
2016-07-09,1145.4783740033313,5.0,19.125,12.0,,0,0,0,2016-07
2016-07-10,1225.052607709546,6.0,24.125,8.0,,0,0,0,2016-07
2016-07-11,1118.209394429929,6.0,20.0,13.0,21.0,0,0,0,2016-07
2016-07-12,1057.792904279439,4.0,19.125,14.0,95.0,0,0,0,2016-07
2016-07-13,1132.8519667134883,6.0,16.375,6.0,63.0,0,0,0,2016-07
2016-07-14,1137.1464719251362,7.0,16.375,12.0,53.0,0,0,0,2016-07
2016-07-15,1094.544495924935,7.0,17.0,16.0,61.0,0,0,0,2016-07
2016-07-16,1314.0794354577429,7.0,18.0,10.0,61.0,0,0,0,2016-07
2016-07-17,1373.681498415816,7.0,17.25,9.0,61.0,0,0,0,2016-07
2016-07-19,1214.6280033659282,6.0,22.375,12.0,20.0,0,0,0,2016-07
2016-07-20,1148.5014069137453,0.0,26.0,9.0,,0,0,0,2016-07
2016-07-21,1153.1849657971438,3.0,25.875,8.0,,0,0,0,2016-07
2016-07-22,1195.9428019356742,3.0,26.0,6.0,21.0,0,0,0,2016-07
2016-07-23,1468.08625652237,3.0,25.375,9.0,,0,0,0,2016-07
2016-07-24,1409.4974746850844,0.0,25.25,10.0,,0,0,0,2016-07
2016-07-25,1411.5554995440134,4.0,25.375,7.0,95.0,0,1,0,2016-07
2016-07-26,1442.1208839144829,3.0,21.875,9.0,20.0,0,1,0,2016-07
2016-07-27,1395.656762753965,4.0,21.375,6.0,,0,1,0,2016-07
2016-07-28,1497.9496491149862,4.0,21.25,7.0,20.0,0,1,0,2016-07
2016-07-29,1461.7861117915459,6.0,21.0,10.0,65.0,0,1,0,2016-07
2016-07-30,1569.077505749603,4.0,19.625,10.0,65.0,0,1,0,2016-07
2016-07-31,1602.4977578555713,7.0,17.375,6.0,61.0,0,1,0,2016-07
2016-08-01,1500.207350214479,3.0,18.5,14.0,61.0,0,1,0,2016-08
2016-08-02,1469.7815546795648,4.0,19.75,7.0,20.0,0,1,0,2016-08
2016-08-03,1460.660036853997,7.0,19.375,9.0,61.0,0,1,0,2016-08
2016-08-04,1445.239423342138,6.0,20.375,11.0,61.0,0,1,0,2016-08
2016-08-05,1429.284582709712,4.0,20.5,15.0,21.0,0,1,0,2016-08
2016-08-06,1579.818237530857,5.0,17.5,14.0,95.0,0,1,0,2016-08
2016-08-07,1647.139931297143,6.0,21.125,13.0,21.0,0,1,0,2016-08
2016-08-08,1510.026798115111,5.0,19.0,18.0,21.0,0,1,0,2016-08
2016-08-09,1510.9484695102203,5.0,15.375,18.0,21.0,0,1,0,2016-08
2016-08-10,1581.167227677361,4.0,14.5,15.0,95.0,0,1,0,2016-08
2016-08-11,1657.4259469511148,7.0,13.875,9.0,61.0,0,1,0,2016-08
2016-08-12,1560.551041603761,7.0,18.25,12.0,61.0,0,1,0,2016-08
2016-08-13,2014.038470118378,7.0,18.125,12.0,61.0,0,1,0,2016-08
2016-08-16,1321.9270851308286,2.0,19.375,10.0,,0,1,0,2016-08
2016-08-17,1347.0931699940152,0.0,19.571428,8.0,,0,1,0,2016-08
2016-08-18,1303.121735425074,3.0,18.25,9.0,,0,1,0,2016-08
2016-08-19,1404.218955180435,3.0,20.375,8.0,,0,1,0,2016-08
2016-08-20,1760.7414588107447,7.0,20.25,9.0,61.0,0,1,0,2016-08
2016-08-21,1424.0065212821444,4.0,19.875,9.0,21.0,0,1,0,2016-08
2016-08-22,1095.9528307497624,7.0,18.375,10.0,65.0,0,1,0,2016-08
2016-08-23,1008.7480718102684,6.0,21.75,8.0,,0,1,0,2016-08
2016-08-24,1096.0874107435448,0.0,25.375,6.0,,0,1,0,2016-08
2016-08-25,1046.5838819865155,0.0,28.375,6.0,,0,1,0,2016-08
2016-08-26,1105.4478418397325,0.0,27.75,13.0,,0,1,0,2016-08
2016-08-27,1524.3243426740376,0.0,20.375,8.0,,0,1,0,2016-08
2016-08-28,1383.2593538423948,4.0,21.875,12.0,63.0,0,1,0,2016-08
2016-08-29,964.535913126151,3.0,18.5,15.0,21.0,0,1,0,2016-08
2016-08-30,1035.4883117326349,2.0,20.25,12.0,,0,1,0,2016-08
2016-08-31,1002.6284419557431,0.0,23.125,6.0,,0,1,0,2016-08
2016-09-01,1112.0040875387062,5.0,20.25,13.0,21.0,0,1,0,2016-09
2016-09-02,1044.3714873754898,4.0,19.125,8.0,61.0,0,1,0,2016-09
2016-09-03,1296.7770206536784,5.0,19.25,12.0,21.0,0,1,0,2016-09
2016-09-04,1159.1641157616975,6.0,19.25,8.0,61.0,0,0,0,2016-09
2016-09-05,962.064071037593,0.0,19.125,12.0,0.0,0,0,0,2016-09
2016-09-06,942.0816193050305,2.0,21.75,6.0,,0,0,0,2016-09
2016-09-07,861.0060583970311,0.0,23.625,6.0,,0,0,0,2016-09
2016-09-08,992.7898073382161,0.0,25.625,7.0,,0,0,0,2016-09
2016-09-09,1099.887383916044,2.0,21.375,10.0,0.0,0,0,0,2016-09
2016-09-10,1272.3640116944093,0.0,23.875,6.0,,0,0,0,2016-09
2016-09-11,1215.8774574927902,6.0,20.875,10.0,,0,0,0,2016-09
2016-09-12,1001.424738192962,0.0,25.375,8.0,,0,0,0,2016-09
2016-09-13,955.528431178551,0.0,27.875,8.0,,0,0,0,2016-09
2016-09-14,949.5138835455884,0.0,25.25,9.0,,0,0,0,2016-09
2016-09-15,910.0251687302876,0.0,23.75,13.0,,0,0,0,2016-09
2016-09-16,968.8616236410679,4.0,22.75,8.0,0.0,0,0,0,2016-09
2016-09-17,1143.4277691904945,5.0,18.875,14.0,,0,0,0,2016-09
2016-09-18,1243.648849537733,7.0,16.75,15.0,21.0,0,0,0,2016-09
2016-09-19,893.181857858511,7.0,17.0,9.0,,0,0,0,2016-09
2016-09-20,1013.732656749768,5.0,17.5,8.0,,0,0,0,2016-09
2016-09-21,866.0212112328793,3.0,18.375,10.0,,0,0,0,2016-09
2016-09-22,890.4811118040632,4.0,18.5,6.0,,0,0,0,2016-09
2016-09-23,962.220375219157,4.0,18.625,12.0,21.0,0,0,0,2016-09
2016-09-24,968.824693519181,0.0,18.625,6.0,,0,0,0,2016-09
2016-09-25,1205.3018327204456,0.0,21.375,8.0,,0,0,0,2016-09
2016-09-26,761.1166542042563,4.0,18.25,6.0,0.0,0,0,0,2016-09
2016-09-27,829.901056469562,0.0,19.875,6.0,0.0,0,0,0,2016-09
2016-09-28,890.678035912263,6.0,19.125,19.0,,0,0,0,2016-09
2016-09-29,820.9206142061239,7.0,17.375,13.0,61.0,0,0,0,2016-09
2016-09-30,816.1924936525996,6.0,14.0,11.0,61.0,0,0,0,2016-09
2016-10-01,1100.3104953206089,3.0,15.875,6.0,,0,0,0,2016-10
2016-10-02,1181.7241459327024,3.0,15.75,7.0,21.0,0,0,0,2016-10
2016-10-03,1254.3433722778589,7.0,14.375,18.0,61.0,0,0,0,2016-10
2016-10-04,945.0072716368412,5.0,13.25,16.0,,0,0,0,2016-10
2016-10-05,872.9395338854519,3.0,12.0,19.0,,0,0,0,2016-10
2016-10-06,885.9372642622252,7.0,11.25,17.0,20.0,0,0,0,2016-10
2016-10-07,950.2334689574849,7.0,11.125,15.0,0.0,0,0,0,2016-10
2016-10-08,997.8963986685884,5.0,11.625,16.0,,0,0,0,2016-10
2016-10-09,1047.9403632551691,7.0,9.125,10.0,61.0,0,0,0,2016-10
2016-10-10,1009.3310450764502,7.0,11.125,10.0,61.0,0,0,0,2016-10
2016-10-11,989.1632355639999,7.0,9.875,20.0,61.0,0,0,0,2016-10
2016-10-12,969.2932365844256,7.0,9.75,18.0,63.0,0,0,0,2016-10
2016-10-13,966.7554430344295,6.0,10.875,15.0,0.0,0,0,0,2016-10
2016-10-14,887.9519933702995,7.0,9.125,13.0,61.0,0,0,0,2016-10
2016-10-15,1049.627126212078,8.0,8.625,12.0,61.0,0,0,0,2016-10
2016-10-16,1196.4395296950333,8.0,11.375,6.0,10.0,0,0,0,2016-10
2016-10-17,1000.499540551999,8.0,9.75,6.0,10.0,0,1,0,2016-10
2016-10-18,981.5750722176789,7.0,13.25,6.0,28.0,0,1,0,2016-10
2016-10-19,978.0865200938773,8.0,7.625,4.0,61.0,0,1,0,2016-10
2016-10-20,957.6273776917177,7.0,10.125,10.0,21.0,0,1,0,2016-10
2016-10-21,903.6681945074929,6.0,9.875,10.0,61.0,0,1,0,2016-10
2016-10-22,1008.6022006829596,8.0,8.125,12.0,61.0,0,1,0,2016-10
2016-10-23,1123.329181333138,7.0,8.625,4.0,21.0,0,1,0,2016-10
2016-10-24,704.464020204281,5.0,9.25,8.0,10.0,0,1,0,2016-10
2016-10-25,755.9773530966668,5.0,9.0,8.0,0.0,0,1,0,2016-10
2016-10-26,782.7015505366317,6.0,7.375,6.0,10.0,0,1,0,2016-10
2016-10-27,670.9143631752436,7.0,13.375,9.0,21.0,0,1,0,2016-10
2016-10-28,731.4732717914787,6.0,12.75,15.0,21.0,0,1,0,2016-10
2016-10-29,948.883040549303,4.0,11.375,16.0,20.0,0,1,0,2016-10
2016-10-30,977.2374975244276,4.0,11.0,9.0,5.0,0,0,0,2016-10
2016-10-31,837.8223186565143,7.0,12.125,6.0,61.0,0,0,0,2016-10
2016-11-01,756.1646273996967,6.0,10.125,12.0,61.0,0,0,0,2016-11
2016-11-02,756.2684765212546,4.0,7.25,13.0,21.0,0,0,0,2016-11
2016-11-03,825.7489355275533,4.0,5.875,5.0,,0,0,0,2016-11
2016-11-04,827.7506166623081,7.0,7.875,8.0,61.0,0,0,0,2016-11
2016-11-05,854.1189021579344,7.0,5.5,5.0,61.0,0,0,0,2016-11
2016-11-06,1016.9284249438138,7.0,6.625,6.0,61.0,0,0,0,2016-11
2016-11-07,783.2876694877696,7.0,3.5,14.0,61.0,0,0,0,2016-11
2016-11-08,667.9782488051491,7.0,0.75,14.0,71.0,0,0,0,2016-11
2016-11-09,712.880446558501,0.0,1.25,4.0,10.0,0,0,0,2016-11
2016-11-10,676.9099561116377,7.0,4.0,8.0,22.0,0,0,0,2016-11
2016-11-11,719.7198881165381,4.0,4.875,10.0,21.0,0,0,0,2016-11
2016-11-12,1015.5046768255237,3.0,1.625,6.0,49.0,0,0,0,2016-11
2016-11-13,1215.0597211057122,4.0,1.375,9.0,5.0,0,0,0,2016-11
2016-11-14,717.1955820785706,4.0,2.0,10.0,5.0,0,0,0,2016-11
2016-11-15,697.3971577491182,7.0,7.75,9.0,61.0,0,0,0,2016-11
2016-11-16,762.1250139932546,7.0,8.75,11.0,61.0,0,0,0,2016-11
2016-11-17,792.4232907525757,6.0,7.75,9.0,21.0,0,0,0,2016-11
2016-11-18,740.2664311130449,4.0,7.25,13.0,21.0,0,0,0,2016-11
2016-11-19,789.288519488178,6.0,6.625,11.0,21.0,0,0,0,2016-11
2016-11-20,1002.4646936250399,6.0,6.375,12.0,63.0,0,0,0,2016-11
2016-11-21,848.7753841514486,7.0,11.5,6.0,61.0,0,0,0,2016-11
2016-11-22,854.0179309123946,7.0,12.125,7.0,,0,0,0,2016-11
2016-11-23,700.9223006405177,7.0,10.0,5.0,10.0,0,0,0,2016-11
2016-11-24,878.625266803621,0.0,4.5,8.0,10.0,0,0,0,2016-11
2016-11-25,859.092277242525,7.0,4.0,4.0,45.0,0,0,0,2016-11
2016-11-26,1006.6477361375611,7.0,5.875,10.0,61.0,0,0,0,2016-11
2016-11-27,1191.0852670695958,0.0,5.625,9.0,5.0,0,0,0,2016-11
2016-11-28,801.1985371272989,1.0,2.875,11.0,,0,0,0,2016-11
2016-11-29,820.7110335052779,3.0,3.0,9.0,10.0,0,0,0,2016-11
2016-11-30,774.1068871175481,7.0,6.25,12.0,61.0,0,0,0,2016-11
2016-12-01,781.0522774406077,8.0,8.5,19.0,61.0,0,0,0,2016-12
2016-12-02,766.5133286458612,0.0,3.625,8.0,0.0,0,0,0,2016-12
2016-12-03,910.7418289277291,4.0,-0.75,6.0,49.0,0,0,0,2016-12
2016-12-04,1081.2803974749108,8.0,4.125,6.0,,0,0,0,2016-12
2016-12-05,773.0046423450142,7.0,3.0,7.0,,0,0,0,2016-12
2016-12-06,834.3932774453962,7.0,6.25,5.0,61.0,0,0,0,2016-12
2016-12-07,761.1523537609988,7.0,4.5,10.0,61.0,0,0,0,2016-12
2016-12-08,862.7839613530219,8.0,8.625,12.0,10.0,0,0,0,2016-12
2016-12-09,705.9639078785514,7.0,8.875,13.0,20.0,0,0,0,2016-12
2016-12-10,968.0683559139717,7.0,9.5,10.0,61.0,0,0,0,2016-12
2016-12-11,1192.1581998629788,,,,,0,0,0,2016-12
2016-12-12,655.8906428705961,7.0,4.875,4.0,61.0,0,0,0,2016-12
2016-12-13,735.4367030448489,7.0,6.285714,5.0,10.0,0,0,0,2016-12
2016-12-14,598.3909519348128,7.0,4.625,6.0,45.0,0,0,0,2016-12
2016-12-15,750.9446011076722,7.0,0.0,8.0,49.0,0,0,0,2016-12
2016-12-16,703.824641488759,8.0,-1.0,5.0,10.0,0,0,0,2016-12
2016-12-18,1452.8809776212129,7.0,7.0,8.0,0.0,0,0,0,2016-12
2016-12-19,700.3242116849947,8.0,5.75,4.0,0.0,0,0,0,2016-12
2016-12-20,705.3913332279477,8.0,1.5,7.0,10.0,0,0,0,2016-12
2016-12-21,772.732475268761,6.0,3.625,10.0,10.0,0,0,0,2016-12
2016-12-22,812.436964852556,7.0,5.25,8.0,61.0,0,0,0,2016-12
2016-12-23,1015.7007679456784,7.0,6.375,9.0,10.0,0,1,0,2016-12
2016-12-24,1053.3338518103399,6.0,6.125,14.0,95.0,0,1,0,2016-12
2016-12-27,973.6022131048825,6.0,8.25,21.0,,0,1,0,2016-12
2016-12-28,911.5036496476184,4.0,7.125,12.0,0.0,0,1,0,2016-12
2016-12-29,1120.5125597970537,3.0,3.75,11.0,10.0,0,1,0,2016-12
2016-12-30,1214.8176131584746,4.0,1.75,10.0,10.0,0,1,0,2016-12
2016-12-31,2772.611848249342,7.0,4.875,13.0,28.0,0,1,0,2016-12
2017-01-02,934.9707249894308,3.0,1.625,8.0,0.0,0,1,0,2017-01
2017-01-03,784.8799598101174,7.0,6.0,16.0,61.0,0,1,0,2017-01
2017-01-04,871.0440798441357,4.0,4.0,19.0,20.0,0,1,0,2017-01
2017-01-05,969.8305612056671,4.0,-2.875,15.0,0.0,0,1,0,2017-01
2017-01-06,843.7847722145023,1.0,-4.25,6.0,,0,1,0,2017-01
2017-01-07,757.2921016801911,8.0,-0.5,11.0,71.0,0,0,0,2017-01
2017-01-08,948.3255348002108,8.0,2.25,4.0,10.0,0,0,0,2017-01
2017-01-09,654.3221353318573,8.0,2.5,6.0,20.0,0,0,0,2017-01
2017-01-10,690.0088154034368,7.0,2.625,9.0,10.0,0,0,0,2017-01
2017-01-11,525.9738316392518,7.0,4.625,15.0,61.0,0,0,0,2017-01
2017-01-12,603.0077963842208,4.0,4.5,16.0,61.0,0,0,0,2017-01
2017-01-13,715.1392118689012,3.0,3.125,7.0,61.0,0,0,0,2017-01
2017-01-14,881.0291097658802,2.0,1.75,10.0,61.0,0,0,0,2017-01
2017-01-15,1111.9145414536786,5.0,1.375,10.0,71.0,0,0,0,2017-01
2017-01-16,681.0645678021277,0.0,0.25,9.0,0.0,0,0,0,2017-01
2017-01-17,613.5328114734024,7.0,0.5,4.0,10.0,0,0,0,2017-01
2017-01-18,716.3612492230782,7.0,0.125,8.0,20.0,0,0,0,2017-01
2017-01-19,685.4308587518259,8.0,1.5,8.0,61.0,0,0,0,2017-01
2017-01-20,687.224834230881,8.0,3.625,5.0,21.0,0,0,0,2017-01
2017-01-21,790.4903617098104,7.0,5.75,5.0,10.0,0,0,0,2017-01
2017-01-22,979.4544665840662,8.0,1.375,5.0,10.0,0,0,0,2017-01
2017-01-23,648.1523845885437,7.0,1.125,8.0,10.0,0,0,0,2017-01
2017-01-24,712.7048841627588,7.0,1.875,8.0,45.0,0,0,0,2017-01
2017-01-25,632.3257846781802,7.0,-1.25,6.0,49.0,0,0,0,2017-01
2017-01-26,762.0619928919831,6.0,1.0,7.0,10.0,0,0,0,2017-01
2017-01-27,793.8861930791534,0.0,2.142857,7.0,5.0,0,0,0,2017-01
2017-01-28,1025.7531343268752,1.0,2.875,5.0,5.0,0,0,0,2017-01
2017-01-29,950.4110401352527,7.0,4.75,8.0,61.0,0,0,0,2017-01
2017-01-30,717.3791336601493,7.0,2.625,13.0,61.0,0,0,0,2017-01
2017-01-31,716.5627065880647,7.0,3.125,15.0,10.0,0,0,0,2017-01
2017-02-01,677.7481757747423,7.0,1.125,8.0,20.0,0,0,0,2017-02
2017-02-02,630.5792159962797,7.0,1.75,6.0,61.0,0,0,0,2017-02
2017-02-03,672.5802811550836,7.0,1.625,6.0,45.0,0,0,0,2017-02
2017-02-04,904.8050919459872,7.0,5.75,6.0,61.0,0,0,0,2017-02
2017-02-05,951.3953524292847,8.0,2.0,10.0,61.0,0,0,0,2017-02
2017-02-06,760.8139953044345,7.0,2.5,12.0,61.0,0,0,0,2017-02
2017-02-07,804.047113334828,7.0,0.0,12.0,77.0,0,0,0,2017-02
2017-02-08,762.3230950256,8.0,-2.0,8.0,77.0,0,0,0,2017-02
2017-02-09,772.3142823263565,8.0,-2.125,11.0,22.0,0,0,0,2017-02
2017-02-10,833.5209695083952,7.0,-1.75,16.0,10.0,0,0,0,2017-02
2017-02-11,953.194567016368,7.0,0.0,17.0,0.0,0,0,0,2017-02
2017-02-12,1013.228253332005,8.0,0.375,17.0,10.0,0,0,0,2017-02
2017-02-13,766.8600392515557,0.0,-0.25,10.0,10.0,0,0,0,2017-02
2017-02-14,828.6197292563617,2.0,-0.75,8.0,49.0,0,0,0,2017-02
2017-02-15,847.3074034779625,0.0,5.875,4.0,5.0,0,0,0,2017-02
2017-02-16,912.0853208794713,7.0,6.25,10.0,61.0,0,0,0,2017-02
2017-02-17,860.6754922633866,7.0,6.0,9.0,61.0,0,0,0,2017-02
2017-02-18,1281.56636706378,7.0,4.625,12.0,20.0,0,0,0,2017-02
2017-02-19,1128.8515634541043,7.0,5.625,8.0,61.0,0,0,0,2017-02
2017-02-20,645.0011874349485,7.0,8.0,16.0,61.0,0,0,0,2017-02
2017-02-21,700.0907715782239,6.0,7.625,18.0,,0,0,0,2017-02
2017-02-22,575.158560683522,6.0,7.375,20.0,61.0,0,0,0,2017-02
2017-02-23,698.328880975568,7.0,4.375,22.0,63.0,0,0,0,2017-02
2017-02-24,862.0065018340022,1.0,4.125,15.0,21.0,0,0,0,2017-02
2017-02-25,886.428108866831,7.0,3.375,12.0,61.0,0,0,0,2017-02
2017-02-26,1143.6329349820192,7.0,7.5,11.0,61.0,0,0,0,2017-02
2017-02-27,822.3894098702433,8.0,10.75,11.0,,0,0,0,2017-02
2017-02-28,649.2210721369989,6.0,6.0,15.0,21.0,0,0,0,2017-02
2017-03-01,704.5059684490416,6.0,5.0,14.0,63.0,0,0,0,2017-03
2017-03-02,755.8301933831688,3.0,6.5,16.0,21.0,0,0,0,2017-03
2017-03-03,779.5844617016119,2.0,8.375,10.0,0.0,0,0,0,2017-03
2017-03-04,850.9271467419971,6.0,9.125,5.0,5.0,0,0,0,2017-03
2017-03-05,951.0363569769106,7.0,7.375,12.0,61.0,0,0,0,2017-03
2017-03-06,739.2784906487303,8.0,3.75,17.0,0.0,0,0,0,2017-03
2017-03-07,692.8099507435704,7.0,1.75,7.0,20.0,0,0,0,2017-03
2017-03-08,646.8062720134385,6.0,5.75,9.0,61.0,0,0,0,2017-03
2017-03-09,716.3806477824952,7.0,7.375,8.0,21.0,0,0,0,2017-03
2017-03-10,757.9075375674088,4.0,8.75,16.0,0.0,0,0,0,2017-03
2017-03-11,910.017429014807,2.0,7.75,9.0,0.0,0,0,0,2017-03
2017-03-12,1212.977089515366,6.0,6.375,9.0,,0,0,0,2017-03
2017-03-13,669.5710337167453,7.0,6.625,7.0,5.0,0,0,0,2017-03
2017-03-14,721.0003936709697,6.0,10.5,13.0,0.0,0,0,0,2017-03
2017-03-15,711.5527300844201,0.0,9.25,16.0,5.0,0,0,0,2017-03
2017-03-16,684.9926006973071,5.0,11.75,9.0,,0,0,0,2017-03
2017-03-17,700.5733733534432,6.0,6.75,18.0,63.0,0,0,0,2017-03
2017-03-18,852.0473497737901,5.0,6.875,22.0,21.0,0,0,0,2017-03
2017-03-19,871.984209027023,8.0,3.875,9.0,79.0,0,0,0,2017-03
2017-03-20,630.3939652250475,7.0,10.25,8.0,61.0,0,0,0,2017-03
2017-03-21,771.1069742794739,5.0,8.75,20.0,21.0,0,0,0,2017-03
2017-03-22,709.960469926246,0.0,10.75,11.0,0.0,0,0,0,2017-03
2017-03-23,694.4482919062851,4.0,8.125,11.0,,0,0,0,2017-03
2017-03-24,771.4350074496497,0.0,10.5,7.0,0.0,0,0,0,2017-03
