Date,Revenue,CloudCover,Temperature,WindSpeed,WeatherCode,WeatherCategory,KielWeek,holiday,Easter,id,Warengruppe,YearMonth,IsWeekend,IsNewYears,IsHalloween,DayOfYear,sin_1y,cos_1y,sin_2y,cos_2y,DayOfWeek,sin_1w,cos_1w
2017-12-07,771.286582286384,8.0,5.7625,13.0,61.0,4.0,0,0.0,0.0,,,2017-12,0,0,0,341,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,3,0.43388373911755823,-0.900968867902419
2017-12-08,753.3500176056158,6.0,1.675,10.0,73.0,6.0,0,0.0,0.0,,,2017-12,0,0,0,342,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,4,-0.433883739117558,-0.9009688679024191
2017-12-09,987.5734414315185,3.0,3.5125,10.0,61.0,4.0,0,0.0,0.0,,,2017-12,1,0,0,343,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,5,-0.9749279121818236,-0.2225209339563146
2017-12-10,1012.0015599787356,7.0,0.9875,9.0,22.0,3.0,0,0.0,0.0,,,2017-12,1,0,0,344,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097442,6,-0.7818314824680299,0.6234898018587334
2017-12-11,627.6696295955321,8.0,2.2375,14.0,61.0,4.0,0,0.0,0.0,,,2017-12,0,0,0,345,-0.34134651424503615,0.9399375283564133,-0.641688797825113,0.7669651144255266,0,0.0,1.0
2017-12-12,752.5356792980648,7.0,1.55,12.0,68.0,6.0,0,0.0,0.0,,,2017-12,0,0,0,346,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,1,0.7818314824680298,0.6234898018587336
2017-12-13,615.5275115251592,7.0,1.9875,12.0,69.0,6.0,0,0.0,0.0,,,2017-12,0,0,0,347,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,2,0.9749279121818236,-0.22252093395631434
2017-12-14,853.1846576310384,7.0,3.025,12.0,61.0,4.0,0,0.0,0.0,,,2017-12,0,0,0,348,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,3,0.43388373911755823,-0.900968867902419
2017-12-15,749.4396002048253,7.0,3.0375,9.0,20.0,3.0,0,0.0,0.0,,,2017-12,0,0,0,349,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,4,-0.433883739117558,-0.9009688679024191
2017-12-16,1050.0722427728401,1.0,3.275,10.0,10.0,1.0,0,0.0,0.0,,,2017-12,1,0,0,350,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017396,5,-0.9749279121818236,-0.2225209339563146
2017-12-17,1089.2579895623567,3.0,1.1375,7.0,10.0,1.0,0,0.0,0.0,,,2017-12,1,0,0,351,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,6,-0.7818314824680299,0.6234898018587334
2017-12-18,757.3834556576841,5.0,2.4625,6.0,10.0,1.0,0,0.0,0.0,,,2017-12,0,0,0,352,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,0,0.0,1.0
2017-12-19,677.8458501139582,7.0,5.9125,7.0,20.0,3.0,0,0.0,0.0,,,2017-12,0,0,0,353,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,1,0.7818314824680298,0.6234898018587336
2017-12-20,753.9484172830337,7.0,6.6375,6.0,20.0,3.0,0,0.0,0.0,,,2017-12,0,0,0,354,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,2,0.9749279121818236,-0.22252093395631434
2017-12-21,801.0426350805537,7.0,6.2375,10.0,21.0,3.0,0,1.0,0.0,,,2017-12,0,0,0,355,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,3,0.43388373911755823,-0.900968867902419
2017-12-22,782.8908629946344,7.0,5.7625,9.0,10.0,1.0,0,1.0,0.0,,,2017-12,0,0,0,356,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,4,-0.433883739117558,-0.9009688679024191
2017-12-23,975.13747411936,7.0,7.8,19.0,61.0,4.0,0,1.0,0.0,,,2017-12,1,0,0,357,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,5,-0.9749279121818236,-0.2225209339563146
2017-12-24,1271.2172798592294,7.0,8.1125,16.0,61.0,4.0,0,1.0,0.0,,,2017-12,1,0,0,358,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,6,-0.7818314824680299,0.6234898018587334
2017-12-27,961.9557897762425,7.0,4.6125,7.0,21.0,3.0,0,1.0,0.0,,,2017-12,0,0,0,361,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,2,0.9749279121818236,-0.22252093395631434
2017-12-28,959.1070688504027,4.0,4.0875,11.0,61.0,4.0,0,1.0,0.0,,,2017-12,0,0,0,362,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,3,0.43388373911755823,-0.900968867902419
2017-12-29,1101.932465436656,5.0,2.8125,11.0,61.0,4.0,0,1.0,0.0,,,2017-12,0,0,0,363,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,4,-0.433883739117558,-0.9009688679024191
2017-12-30,1356.77590354322,7.0,4.05,10.0,61.0,4.0,0,1.0,0.0,,,2017-12,1,0,0,364,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,5,-0.9749279121818236,-0.2225209339563146
2017-12-31,2377.7974502728175,7.0,8.25,16.0,63.0,5.0,0,1.0,0.0,,,2017-12,1,1,0,365,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,6,-0.7818314824680299,0.6234898018587334
2018-01-02,1045.6990688639626,6.0,5.7,8.0,61.0,4.0,0,1.0,0.0,,,2018-01,0,0,0,2,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,1,0.7818314824680298,0.6234898018587336
2018-01-03,833.1172465246154,7.0,6.475,11.0,61.0,4.0,0,1.0,0.0,,,2018-01,0,0,0,3,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,2,0.9749279121818236,-0.22252093395631434
2018-01-04,849.086681286169,6.0,5.5125,7.0,61.0,4.0,0,1.0,0.0,,,2018-01,0,0,0,4,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,3,0.43388373911755823,-0.900968867902419
2018-01-05,718.118309193573,8.0,4.325,10.0,61.0,4.0,0,1.0,0.0,,,2018-01,0,0,0,5,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,4,-0.433883739117558,-0.9009688679024191
2018-01-06,837.8253505356325,7.0,3.1875,8.0,61.0,4.0,0,1.0,0.0,,,2018-01,1,0,0,6,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,5,-0.9749279121818236,-0.2225209339563146
2018-01-07,1113.5481874754953,0.0,0.65,8.0,,1.0,0,0.0,0.0,,,2018-01,1,0,0,7,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,6,-0.7818314824680299,0.6234898018587334
2018-01-08,790.001004971421,1.0,0.9875,7.0,5.0,1.0,0,0.0,0.0,,,2018-01,0,0,0,8,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0,0.0,1.0
2018-01-09,640.1658325393882,4.0,3.1625,11.0,0.0,1.0,0,0.0,0.0,,,2018-01,0,0,0,9,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,1,0.7818314824680298,0.6234898018587336
2018-01-10,625.8734930038985,6.0,4.0125,6.0,21.0,3.0,0,0.0,0.0,,,2018-01,0,0,0,10,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,2,0.9749279121818236,-0.22252093395631434
2018-01-11,654.1971008972093,7.0,3.8375,10.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,11,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,3,0.43388373911755823,-0.900968867902419
2018-01-12,709.5130243140312,7.0,2.275,10.0,10.0,1.0,0,0.0,0.0,,,2018-01,0,0,0,12,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,4,-0.433883739117558,-0.9009688679024191
2018-01-13,888.423191063682,8.0,1.275,8.0,10.0,1.0,0,0.0,0.0,,,2018-01,1,0,0,13,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,5,-0.9749279121818236,-0.2225209339563146
2018-01-14,1072.1040812792735,1.0,0.325,8.0,5.0,1.0,0,0.0,0.0,,,2018-01,1,0,0,14,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,6,-0.7818314824680299,0.6234898018587334
2018-01-15,713.0658147025655,7.0,1.5625,12.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,15,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0,0.0,1.0
2018-01-16,645.3732934514848,7.0,3.3625,9.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,16,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,1,0.7818314824680298,0.6234898018587336
2018-01-17,665.7414231496939,6.0,1.8125,10.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,17,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,2,0.9749279121818236,-0.22252093395631434
2018-01-18,704.9384712765249,7.0,1.1625,17.0,73.0,6.0,0,0.0,0.0,,,2018-01,0,0,0,18,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,3,0.43388373911755823,-0.900968867902419
2018-01-19,729.0271134896242,6.0,1.975,10.0,73.0,6.0,0,0.0,0.0,,,2018-01,0,0,0,19,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,4,-0.433883739117558,-0.9009688679024191
2018-01-20,891.2779786113913,8.0,1.75,7.0,61.0,4.0,0,0.0,0.0,,,2018-01,1,0,0,20,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,5,-0.9749279121818236,-0.2225209339563146
2018-01-21,1132.349037535013,6.0,-0.6125,3.0,49.0,2.0,0,0.0,0.0,,,2018-01,1,0,0,21,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,6,-0.7818314824680299,0.6234898018587334
2018-01-22,716.8492048564841,7.0,0.675,7.0,77.0,6.0,0,0.0,0.0,,,2018-01,0,0,0,22,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0,0.0,1.0
2018-01-23,680.370456954025,7.0,4.6625,7.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,23,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,1,0.7818314824680298,0.6234898018587336
2018-01-24,671.7758613357469,8.0,11.6,14.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,24,0.4012289854475009,0.9159777842484877,0.7350336741329412,0.6780306024735382,2,0.9749279121818236,-0.22252093395631434
2018-01-25,682.8309835636724,7.0,7.95,9.0,21.0,3.0,0,0.0,0.0,,,2018-01,0,0,0,25,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,3,0.43388373911755823,-0.900968867902419
2018-01-26,764.3714023106608,6.0,5.9625,5.0,45.0,2.0,0,0.0,0.0,,,2018-01,0,0,0,26,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,4,-0.433883739117558,-0.9009688679024191
2018-01-27,837.662169262717,8.0,5.6375,9.0,10.0,1.0,0,0.0,0.0,,,2018-01,1,0,0,27,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,5,-0.9749279121818236,-0.2225209339563146
2018-01-28,1178.3252859013928,6.0,7.6625,16.0,61.0,4.0,0,0.0,0.0,,,2018-01,1,0,0,28,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,6,-0.7818314824680299,0.6234898018587334
2018-01-29,634.8839769558158,7.0,7.55,21.0,63.0,5.0,0,0.0,0.0,,,2018-01,0,0,0,29,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0,0.0,1.0
2018-01-30,747.5891021144856,4.0,5.7375,15.0,10.0,1.0,0,0.0,0.0,,,2018-01,0,0,0,30,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,1,0.7818314824680298,0.6234898018587336
2018-01-31,665.6375529879576,7.0,6.3,15.0,61.0,4.0,0,0.0,0.0,,,2018-01,0,0,0,31,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,2,0.9749279121818236,-0.22252093395631434
2018-02-01,721.137694974936,7.0,3.5125,11.0,61.0,4.0,0,0.0,0.0,,,2018-02,0,0,0,32,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,3,0.43388373911755823,-0.900968867902419
2018-02-02,763.4263971986235,7.0,3.45,6.0,61.0,4.0,0,0.0,0.0,,,2018-02,0,0,0,33,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,4,-0.433883739117558,-0.9009688679024191
2018-02-03,859.3785440897628,7.0,-1.1625,8.0,71.0,6.0,0,0.0,0.0,,,2018-02,1,0,0,34,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,5,-0.9749279121818236,-0.2225209339563146
2018-02-04,1009.2362146541702,7.0,0.825,18.0,73.0,6.0,0,0.0,0.0,,,2018-02,1,0,0,35,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,6,-0.7818314824680299,0.6234898018587334
2018-02-05,807.8413521506644,7.0,-0.2375,10.0,22.0,3.0,0,0.0,0.0,,,2018-02,0,0,0,36,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,0,0.0,1.0
2018-02-06,829.5025324995622,1.0,-0.8625,5.0,10.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,37,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,1,0.7818314824680298,0.6234898018587336
2018-02-07,728.0531726199549,0.0,-1.285714,4.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,38,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,2,0.9749279121818236,-0.22252093395631434
2018-02-08,914.6369483654164,0.0,-0.0125,6.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,39,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,3,0.43388373911755823,-0.900968867902419
2018-02-09,855.6414595146377,1.0,-0.2625,7.0,10.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,40,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,4,-0.433883739117558,-0.9009688679024191
2018-02-10,1073.805748487363,1.0,0.5625,4.0,10.0,1.0,0,0.0,0.0,,,2018-02,1,0,0,41,0.6482618097757122,0.7614175109532997,0.9871957872910085,0.15951325197263655,5,-0.9749279121818236,-0.2225209339563146
2018-02-11,1022.8270623367575,7.0,2.3375,11.0,75.0,6.0,0,0.0,0.0,,,2018-02,1,0,0,42,0.6612634749656386,0.7501537286959042,0.992098522791769,0.12546123335273648,6,-0.7818314824680299,0.6234898018587334
2018-02-12,749.155258554363,5.0,1.825,15.0,75.0,6.0,0,0.0,0.0,,,2018-02,0,0,0,43,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,0,0.0,1.0
2018-02-13,820.279496600615,0.0,2.6875,7.0,10.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,44,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,1,0.7818314824680298,0.6234898018587336
2018-02-14,856.2510252009449,0.0,2.95,8.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,45,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,2,0.9749279121818236,-0.22252093395631434
2018-02-15,674.1594610352054,7.0,0.675,11.0,73.0,6.0,0,0.0,0.0,,,2018-02,0,0,0,46,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,3,0.43388373911755823,-0.900968867902419
2018-02-16,909.8885579211134,5.0,4.8625,12.0,21.0,3.0,0,0.0,0.0,,,2018-02,0,0,0,47,0.7232617254437388,0.6905740195722294,0.9989315138848577,-0.046215046983708354,4,-0.433883739117558,-0.9009688679024191
2018-02-17,932.652909266655,8.0,4.125,5.0,10.0,1.0,0,0.0,0.0,,,2018-02,1,0,0,48,0.7350336741329412,0.6780306024735382,0.9967506498213929,-0.08054900421874167,5,-0.9749279121818236,-0.2225209339563146
2018-02-18,1154.6365425676277,5.0,4.375,8.0,0.0,1.0,0,0.0,0.0,,,2018-02,1,0,0,49,0.746588114532413,0.6652865452111116,0.9933900548258936,-0.11478762552212701,6,-0.7818314824680299,0.6234898018587334
2018-02-19,845.1858669361179,5.0,4.9125,4.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,50,0.7579216274973472,0.6523456189565257,0.9888537064205885,-0.1488903868564548,0,0.0,1.0
2018-02-20,697.3093705351273,1.0,3.375,11.0,10.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,51,0.7690308592589181,0.6392116531380588,0.9831469737221499,-0.1828169249850199,1,0.7818314824680298,0.6234898018587336
2018-02-21,694.8009532053104,6.0,2.175,7.0,22.0,3.0,0,0.0,0.0,,,2018-02,0,0,0,52,0.7799125224167177,0.6258885343075018,0.9762766110869321,-0.21652708524481437,2,0.9749279121818236,-0.22252093395631434
2018-02-22,717.7730989975714,7.0,1.1125,7.0,20.0,3.0,0,0.0,0.0,,,2018-02,0,0,0,53,0.7905633969115482,0.612380204990065,0.9682507501166718,-0.2499809690726521,3,0.43388373911755823,-0.900968867902419
2018-02-23,752.6762171114622,1.0,0.4375,12.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,54,0.8009803309782905,0.5986906625177214,0.9590788900341131,-0.28313898122818354,4,-0.433883739117558,-0.9009688679024191
2018-02-24,918.1934019027694,6.0,0.125,15.0,71.0,6.0,0,0.0,0.0,,,2018-02,1,0,0,55,0.8111602420785621,0.5848239578463322,0.9487718864399473,-0.31596187665790293,5,-0.9749279121818236,-0.2225209339563146
2018-02-25,977.0424137776621,7.0,-2.9625,14.0,71.0,6.0,0,0.0,0.0,,,2018-02,1,0,0,56,0.8211001178128892,0.5707841943569036,0.9373419384643772,-0.3484108069446808,6,-0.7818314824680299,0.6234898018587334
2018-02-26,654.1531051798438,5.0,-1.5375,18.0,,1.0,0,0.0,0.0,,,2018-02,0,0,0,57,0.8307970168121247,0.5565755266413303,0.9248025743285089,-0.38044736628785164,0,0.0,1.0
2018-02-27,626.4478094181859,6.0,-3.425,16.0,71.0,6.0,0,0.0,0.0,,,2018-02,0,0,0,58,0.8402480696078469,0.5422021592729844,0.9111686353326631,-0.41203363695942635,1,0.7818314824680298,0.6234898018587336
2018-02-28,728.9656013425586,5.0,-6.1375,16.0,5.0,1.0,0,0.0,0.0,,,2018-02,0,0,0,59,0.8494504794814806,0.527668345562516,0.8964562582905575,-0.44313223418263453,2,0.9749279121818236,-0.22252093395631434
2018-03-01,727.1540204062208,6.0,-3.95,18.0,71.0,6.0,0,0.0,0.0,,,2018-03,0,0,0,60,0.8584015232918917,0.512978386299228,0.8806828564301475,-0.47370635037968,3,0.43388373911755823,-0.900968867902419
2018-03-02,744.4482456382731,6.0,-4.9625,15.0,71.0,6.0,0,0.0,0.0,,,2018-03,0,0,0,61,0.8670985522812081,0.4981366284784055,0.8638670987837349,-0.503719798736334,4,-0.433883739117558,-0.9009688679024191
2018-03-03,894.0983817260857,0.0,-3.4375,13.0,5.0,1.0,0,0.0,0.0,,,2018-03,1,0,0,62,0.8755389928586302,0.4831474640149687,0.8460288880917339,-0.533137056031809,5,-0.9749279121818236,-0.2225209339563146
2018-03-04,963.3905333398166,5.0,-2.3125,10.0,77.0,6.0,0,0.0,0.0,,,2018-03,1,0,0,63,0.8837203473619977,0.4680153284438345,0.8271893372462497,-0.5619233046832195,6,-0.7818314824680299,0.6234898018587334
2018-03-05,742.1685605968066,5.0,5.9875,7.0,10.0,1.0,0,0.0,0.0,,,2018-03,0,0,0,64,0.8916401947968874,0.45274469960737107,0.8073707443023492,-0.5900444739548627,0,0.0,1.0
2018-03-06,780.2761962392507,0.0,6.4,9.0,5.0,1.0,0,0.0,0.0,,,2018-03,0,0,0,65,0.8992961915530253,0.4373400963303323,0.7865965660866021,-0.6174672802835514,1,0.7818314824680298,0.6234898018587336
2018-03-07,621.2264310972411,7.0,1.1875,6.0,71.0,6.0,0,0.0,0.0,,,2018-03,0,0,0,66,0.9066860720977985,0.4218060770826634,0.7648913904341226,-0.6441592666722685,2,0.9749279121818236,-0.22252093395631434
2018-03-08,711.2869934967348,5.0,4.4625,8.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,67,0.9138076496466615,0.40614723863057883,0.742280907086982,-0.6700888411055113,3,0.43388373911755823,-0.900968867902419
2018-03-09,752.943378401351,7.0,4.45,13.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,68,0.9206588168102428,0.3903682146763026,0.7187918772884232,-0.6952253139408722,4,-0.433883739117558,-0.9009688679024191
2018-03-10,939.5389165802269,8.0,3.4,10.0,63.0,5.0,0,0.0,0.0,,,2018-03,1,0,0,69,0.9272375462179537,0.374473674486883,0.6944521021088763,-0.719538934232584,5,-0.9749279121818236,-0.2225209339563146
2018-03-11,1106.4764529144315,5.0,11.475,7.0,45.0,2.0,0,0.0,0.0,,,2018-03,1,0,0,70,0.9335418911179212,0.35846832151248087,0.6692903895412567,-0.7430009249440493,6,-0.7818314824680299,0.6234898018587334
2018-03-12,819.7496031109122,7.0,6.5375,5.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,71,0.9395699859530622,0.342356891994542,0.6433365204044917,-0.765583517007675,0,0.0,1.0
2018-03-13,742.9990279313579,7.0,4.2625,12.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,72,0.945320046913132,0.3261441535642696,0.6166212130956382,-0.7872599821916922,1,0.7818314824680298,0.6234898018587336
2018-03-14,850.0004574805761,8.0,3.2,8.0,21.0,3.0,0,0.0,0.0,,,2018-03,0,0,0,73,0.9507903724625832,0.3098349038318025,0.5891760872322963,-0.8080046647350754,2,0.9749279121818236,-0.22252093395631434
2018-03-15,928.1096729022079,8.0,2.4625,20.0,,1.0,0,0.0,0.0,,,2018-03,0,0,0,74,0.9559793438440766,0.2934339689665273,0.5610336262283677,-0.8277930117131022,3,0.43388373911755823,-0.900968867902419
2018-03-16,871.6515460824428,7.0,0.2,28.0,22.0,3.0,0,0.0,0.0,,,2018-03,0,0,0,75,0.9608854255574977,0.27694620226893646,0.5322271388474397,-0.8466016020976267,4,-0.433883739117558,-0.9009688679024191
2018-03-17,984.4375416688933,5.0,-2.225,29.0,73.0,6.0,0,0.0,0.0,,,2018-03,1,0,0,76,0.9655071658143364,0.2603764827344581,0.5027907197793043,-0.8644081744776648,5,-0.9749279121818236,-0.2225209339563146
2018-03-18,1225.304565604739,1.0,-0.825,23.0,5.0,1.0,0,0.0,0.0,,,2018-03,1,0,0,77,0.969843196967294,0.24372971360968387,0.47275920928627757,-0.881191653407483,6,-0.7818314824680299,0.6234898018587334
2018-03-19,841.4836893656077,0.0,2.3,8.0,5.0,1.0,0,0.0,0.0,,,2018-03,0,0,0,78,0.9738922359149924,0.22701082094141847,0.44216815196707204,-0.8969321743510065,0,0.0,1.0
2018-03-20,841.092514084041,0.0,4.2125,17.0,5.0,1.0,0,0.0,0.0,,,2018-03,0,0,0,79,0.9776530844816641,0.2102247521189836,0.4110537546870351,-0.9116111071930239,1,0.7818314824680298,0.6234898018587336
2018-03-21,832.5391003331231,7.0,4.7,13.0,22.0,3.0,0,0.0,0.0,,,2018-03,0,0,0,80,0.981124629771712,0.19337647441020586,0.37945284372454435,-0.925211078289358,2,0.9749279121818236,-0.22252093395631434
2018-03-22,810.3396912012847,8.0,5.7625,11.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,81,0.984305844499033,0.17647097349152166,0.3474028211842774,-0.9377159910299093,3,0.43388373911755823,-0.900968867902419
2018-03-23,786.0379432409297,8.0,4.425,5.0,22.0,3.0,0,0.0,0.0,,,2018-03,0,0,0,82,0.9871957872910085,0.15951325197263655,0.31494162072895193,-0.9491110448902284,4,-0.433883739117558,-0.9009688679024191
2018-03-24,976.5864232943679,7.0,7.125,4.0,5.0,1.0,0,0.0,0.0,,,2018-03,1,0,0,83,0.9897936029670716,0.14250832791617088,0.2821076626819194,-0.9593827529490743,5,-0.9749279121818236,-0.2225209339563146
2018-03-25,1064.3472465707403,7.0,7.625,6.0,0.0,1.0,0,0.0,0.0,,,2018-03,1,0,0,84,0.992098522791769,0.12546123335273648,0.24893980855376657,-0.9685189578512204,6,-0.7818314824680299,0.6234898018587334
2018-03-26,845.4110358342793,7.0,5.0375,8.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,85,0.9941098647022418,0.10837701279187609,0.21547731504673012,-0.976508846196619,0,0.0,1.0
2018-03-27,1006.5461642940561,7.0,5.325,9.0,10.0,1.0,0,0.0,0.0,,,2018-03,0,0,0,86,0.9958270335100595,0.09126072172931188,0.18175978759137534,-0.9833429613388902,1,0.7818314824680298,0.6234898018587336
2018-03-28,978.0545330829852,7.0,3.725,14.0,61.0,4.0,0,0.0,0.0,,,2018-03,0,0,0,87,0.9972495210773451,0.07411742515094437,0.14782713347053048,-0.9890132145779883,2,0.9749279121818236,-0.22252093395631434
2018-03-29,1453.2116825243697,7.0,0.9,8.0,71.0,6.0,0,1.0,1.0,,,2018-03,0,0,0,88,0.998376906467142,0.056952196034039754,0.11371951458594969,-0.9935128947338007,3,0.43388373911755823,-0.900968867902419
2018-03-31,1651.9872201953788,7.0,2.225,17.0,,1.0,0,1.0,1.0,,,2018-03,1,0,0,90,0.9997451236925734,0.022576263041545485,0.04514101777397193,-0.9989806246941579,5,-0.9749279121818236,-0.2225209339563146
2018-04-01,1191.8916311985204,6.0,2.525,9.0,71.0,6.0,0,1.0,1.0,,,2018-04,1,0,0,91,0.9999855506507186,0.005375731557583884,0.01075130776352193,-0.9999422030204416,6,-0.7818314824680299,0.6234898018587334
2018-04-02,1070.465348953772,5.0,6.1,8.0,5.0,1.0,0,1.0,1.0,,,2018-04,0,0,0,92,0.9999300657962057,-0.011826390691832589,-0.023651127245231586,-0.9997202729664083,0,0.0,1.0
2018-04-03,874.728966955033,7.0,11.775,9.0,61.0,4.0,0,1.0,0.0,,,2018-04,0,0,0,93,0.9995786855478958,-0.029025013321975237,-0.05802556932878035,-0.9983150972033183,1,0.7818314824680298,0.6234898018587336
2018-04-04,871.4582050126803,4.0,13.2125,9.0,61.0,4.0,0,1.0,0.0,,,2018-04,0,0,0,94,0.9989315138848577,-0.046215046983708354,-0.09233133369539122,-0.9957283388645872,2,0.9749279121818236,-0.22252093395631434
2018-04-05,876.9374649236886,7.0,8.6625,19.0,61.0,4.0,0,1.0,0.0,,,2018-04,0,0,0,95,0.9979887423155984,-0.06339140486951038,-0.12652781683868314,-0.9919630595773397,3,0.43388373911755823,-0.900968867902419
2018-04-06,844.9340533535998,1.0,9.9875,10.0,5.0,1.0,0,1.0,0.0,,,2018-04,0,0,0,96,0.9967506498213929,-0.08054900421874167,-0.16057454459499376,-0.9870237158387383,4,-0.433883739117558,-0.9009688679024191
2018-04-07,978.8630698917447,0.0,14.75,9.0,5.0,1.0,0,1.0,0.0,,,2018-04,1,0,0,97,0.9952176027737294,-0.09768276782171598,-0.19443122004766195,-0.9809161537413774,5,-0.9749279121818236,-0.2225209339563146
